date,lati,longi,flag,name
2014-12-29,37.7641,-122.465,0,view
2015-01-27,37.7587,-122.388,0,view
2015-02-15,37.7587,-122.388,0,view
2015-02-01,37.7587,-122.388,0,view
2015-01-11,37.7587,-122.388,0,view
2015-01-05,37.7587,-122.388,0,view
2015-01-25,37.7587,-122.388,0,view
2015-02-19,37.7587,-122.388,0,view
2015-02-05,37.7587,-122.388,0,view
2015-01-16,37.7587,-122.388,0,view
2014-12-22,37.7587,-122.388,0,view
2014-12-01,37.7587,-122.388,0,view
2015-01-27,37.7587,-122.388,0,view
2014-12-05,37.7587,-122.388,0,view
2015-01-25,37.7587,-122.388,0,view
2015-02-12,37.7587,-122.388,0,view
2014-12-04,37.7587,-122.388,0,view
2015-02-06,37.7653,-122.467,0,view
2015-02-14,37.7653,-122.467,0,view
2015-02-14,37.7653,-122.467,0,view
2015-02-22,37.7653,-122.467,0,view
2015-02-21,37.7653,-122.467,0,view
2015-02-25,37.7653,-122.467,0,view
2015-02-09,37.7653,-122.467,0,view
2014-12-14,37.7653,-122.467,0,view
2015-02-25,37.7653,-122.467,0,view
2015-02-08,37.7653,-122.467,0,view
2015-02-15,37.7653,-122.467,0,view
2015-01-08,37.7653,-122.467,0,view
2015-01-16,37.7653,-122.467,0,view
2014-12-17,37.7653,-122.467,0,view
2014-12-31,37.7653,-122.467,0,view
2015-01-01,37.7653,-122.467,0,view
2014-12-29,37.7653,-122.467,0,view
2015-01-19,37.7653,-122.467,0,view
2014-12-17,37.7653,-122.467,0,view
2015-02-25,37.7641,-122.465,0,view
2015-02-12,37.7641,-122.465,0,view
2015-02-12,37.7641,-122.465,0,view
2015-01-11,37.7641,-122.465,0,view
2015-02-23,37.7641,-122.465,0,view
2015-02-26,37.7641,-122.465,0,view
2014-12-02,37.7641,-122.465,0,view
2014-12-05,37.7641,-122.465,0,view
2015-01-20,37.7641,-122.465,0,view
2015-02-19,37.7641,-122.465,0,view
2015-02-21,37.7641,-122.465,0,view
2014-12-01,37.7641,-122.465,0,view
2015-01-31,37.7641,-122.465,0,view
2015-02-04,37.7641,-122.465,0,view
2015-01-22,37.7641,-122.465,0,view
2015-01-07,37.7641,-122.465,0,view
2014-12-22,37.7641,-122.465,0,view
2014-12-05,37.7641,-122.465,0,view
2015-01-05,37.7641,-122.465,0,view
2015-01-24,37.7554,-122.42,0,view
2014-12-11,37.7554,-122.42,0,view
2015-01-08,37.7554,-122.42,0,view
2015-02-08,37.7554,-122.42,0,view
2015-01-13,37.7554,-122.42,0,view
2015-01-07,37.7554,-122.42,0,view
2014-12-31,37.7657,-122.402,0,view
2015-02-25,37.7657,-122.402,0,view
2015-02-10,37.7657,-122.402,0,view
2015-02-06,37.7657,-122.402,0,view
2015-03-01,37.7657,-122.402,0,view
2015-02-27,37.7657,-122.402,0,view
2015-02-18,37.7657,-122.402,0,view
2015-02-09,37.7657,-122.402,0,view
2014-12-20,37.7657,-122.402,0,view
2014-12-29,37.7657,-122.402,0,view
2015-02-13,37.7657,-122.402,0,view
2015-02-17,37.7657,-122.402,0,view
2015-01-03,37.7657,-122.402,0,view
2015-02-27,37.7657,-122.402,0,view
2015-03-01,37.7891,-122.395,0,view
2014-12-17,37.7891,-122.395,0,view
2014-12-16,37.7891,-122.395,1,view
2015-02-11,37.7891,-122.395,0,view
2014-12-23,37.7891,-122.395,0,view
2015-01-19,37.7891,-122.395,0,view
2015-01-22,37.7891,-122.395,0,view
2014-12-29,37.7891,-122.395,0,view
2015-02-25,37.7891,-122.395,0,view
2014-12-19,37.7891,-122.395,0,view
2014-12-07,37.7891,-122.395,0,view
2015-01-16,37.7891,-122.395,0,view
2015-02-28,37.7431,-122.405,0,view
2015-03-01,37.7431,-122.405,0,view
2015-02-24,37.7431,-122.405,0,view
2015-02-22,37.7431,-122.405,0,view
2015-02-16,37.7431,-122.405,0,view
2014-12-16,37.7431,-122.405,0,view
2015-02-25,37.7431,-122.405,0,view
2015-02-27,37.7431,-122.405,0,view
2015-02-25,37.7431,-122.405,0,view
2015-02-27,37.7431,-122.405,0,view
2014-12-17,37.7431,-122.405,0,view
2015-01-24,37.7431,-122.405,0,view
2015-02-17,37.7431,-122.405,0,view
2014-12-11,37.7431,-122.405,0,view
2015-02-19,37.7431,-122.405,0,view
2015-01-14,37.7431,-122.405,0,view
2015-01-10,37.7431,-122.405,0,view
2015-02-07,37.7431,-122.405,0,view
2015-02-19,37.7431,-122.405,0,view
2015-02-04,37.7431,-122.405,0,view
2015-01-23,37.7431,-122.405,0,view
2015-02-10,37.7431,-122.405,0,view
2014-12-11,37.7431,-122.405,0,view
2015-01-02,37.7431,-122.405,0,view
2014-12-10,37.7431,-122.405,0,view
2014-12-24,37.7431,-122.405,0,view
2015-02-16,37.7431,-122.405,0,view
2015-02-13,37.7431,-122.405,0,view
2015-01-14,37.7431,-122.405,0,view
2015-01-17,37.7431,-122.405,0,view
2014-12-25,37.7431,-122.405,0,view
2015-01-18,37.7431,-122.405,0,view
2015-01-11,37.7043,-122.407,0,view
2015-02-28,37.7043,-122.407,0,view
2015-03-01,37.7043,-122.407,0,view
2015-02-27,37.7043,-122.407,0,view
2015-02-06,37.7043,-122.407,0,view
2015-02-25,37.7043,-122.407,0,view
2015-02-21,37.7043,-122.407,0,view
2015-02-25,37.7043,-122.407,0,view
2015-02-13,37.7043,-122.407,0,view
2015-02-21,37.7043,-122.407,0,view
2014-12-14,37.7043,-122.407,0,view
2014-12-05,37.7043,-122.407,0,view
2015-02-26,37.7043,-122.407,0,view
2015-01-27,37.7043,-122.407,0,view
2015-01-11,37.7043,-122.407,0,view
2015-02-11,37.7043,-122.407,0,view
2015-02-01,37.7043,-122.407,0,view
2015-01-06,37.7043,-122.407,0,view
2015-02-01,37.7043,-122.407,0,view
2015-01-06,37.7043,-122.407,0,view
2015-02-21,37.7043,-122.407,0,view
2015-03-01,37.7043,-122.407,0,view
2015-01-08,37.7043,-122.407,0,view
2014-12-15,37.7043,-122.407,0,view
2014-12-07,37.7043,-122.407,0,view
2015-01-18,37.7043,-122.407,0,view
2015-01-22,37.7043,-122.407,0,view
2014-12-04,37.7043,-122.407,0,view
2015-01-14,37.7043,-122.407,0,view
2015-02-03,37.7043,-122.407,0,view
2015-01-25,37.7043,-122.407,0,view
2014-12-05,37.7043,-122.407,0,view
2015-01-05,37.7043,-122.407,0,view
2015-01-04,37.7043,-122.407,0,view
2014-12-19,37.7043,-122.407,0,view
2015-01-30,37.7529,-122.411,0,view
2015-02-27,37.7529,-122.411,0,view
2015-02-15,37.7529,-122.411,0,view
2015-02-24,37.7529,-122.411,0,view
2015-01-07,37.7529,-122.411,0,view
2014-12-16,37.7529,-122.411,0,view
2015-02-27,37.7529,-122.411,0,view
2015-01-18,37.7529,-122.411,0,view
2015-02-11,37.7529,-122.411,0,view
2014-12-18,37.7529,-122.411,0,view
2015-01-20,37.7529,-122.411,0,view
2014-12-30,37.7529,-122.411,0,view
2015-01-18,37.7529,-122.411,0,view
2015-02-27,37.7653,-122.411,0,view
2015-01-17,37.7679,-122.453,0,view
2015-02-17,37.7679,-122.453,0,view
2015-02-14,37.7679,-122.453,0,view
2014-12-31,37.7679,-122.453,0,view
2015-01-17,37.7679,-122.453,0,view
2015-01-11,37.7679,-122.453,0,view
2015-01-02,37.7679,-122.453,0,view
2014-12-05,37.7679,-122.453,0,view
2015-01-04,37.7833,-122.46,0,view
2015-02-16,37.7833,-122.46,0,view
2015-02-15,37.7833,-122.46,0,view
2015-02-10,37.7833,-122.46,0,view
2015-01-05,37.7833,-122.46,0,view
2014-12-09,37.7833,-122.46,0,view
2015-01-20,37.7833,-122.46,0,view
2015-01-15,37.7833,-122.46,0,view
2015-02-18,37.7833,-122.46,0,view
2015-02-16,37.7833,-122.46,0,view
2015-02-21,37.7833,-122.46,0,view
2015-01-25,37.7833,-122.46,0,view
2015-01-20,37.7833,-122.46,0,view
2015-02-21,37.7833,-122.46,0,view
2015-01-18,37.7833,-122.46,0,view
2014-12-24,37.7833,-122.46,0,view
2015-01-12,37.7833,-122.46,0,view
2015-02-10,37.7833,-122.46,0,view
2015-02-09,37.7833,-122.46,0,view
2015-01-02,37.7833,-122.46,0,view
2014-12-02,37.7833,-122.46,0,view
2014-12-15,37.7833,-122.46,0,view
2015-01-04,37.7833,-122.46,0,view
2015-01-04,37.7833,-122.46,0,view
2015-01-10,37.7833,-122.46,0,view
2015-01-19,37.7833,-122.46,0,view
2015-01-17,37.7833,-122.46,0,view
2015-02-16,37.7833,-122.46,0,view
2015-01-06,37.7833,-122.46,0,view
2014-12-20,37.7833,-122.46,0,view
2015-01-31,37.7833,-122.46,0,view
2015-02-14,37.7643,-122.387,1,view
2014-12-27,37.7643,-122.387,1,view
2015-02-23,37.7643,-122.387,1,view
2015-02-20,37.7643,-122.387,0,view
2015-02-15,37.7643,-122.387,0,view
2015-02-26,37.7643,-122.387,1,view
2015-02-12,37.7643,-122.387,0,view
2015-02-09,37.7643,-122.387,0,view
2015-01-21,37.7643,-122.387,1,view
2015-02-15,37.7643,-122.387,0,view
2015-02-27,37.7643,-122.387,0,view
2015-01-16,37.7643,-122.387,1,view
2015-02-22,37.7643,-122.387,1,view
2015-02-15,37.7643,-122.387,0,view
2015-02-07,37.7643,-122.387,0,view
2015-01-29,37.7643,-122.387,0,view
2015-01-25,37.7643,-122.387,1,view
2015-01-13,37.7643,-122.387,0,view
2015-02-04,37.7643,-122.387,1,view
2014-12-21,37.7643,-122.387,0,view
2014-12-20,37.7643,-122.387,1,view
2015-02-11,37.7699,-122.412,0,view
2014-12-29,37.7699,-122.412,0,view
2015-01-15,37.7699,-122.412,0,view
2014-12-19,37.7699,-122.412,0,view
2015-01-12,37.7699,-122.412,0,view
2014-12-04,37.7699,-122.412,0,view
2015-02-05,37.7982,-122.447,0,view
2015-02-03,37.7982,-122.447,0,view
2015-01-03,37.7982,-122.447,0,view
2015-03-01,37.7982,-122.447,0,view
2015-02-21,37.7982,-122.447,0,view
2015-02-20,37.7982,-122.447,0,view
2015-01-05,37.7982,-122.447,0,view
2014-12-31,37.7982,-122.447,0,view
2015-02-02,37.7982,-122.447,0,view
2015-02-13,37.7982,-122.447,0,view
2015-01-01,37.7982,-122.447,0,view
2015-01-31,37.776,-122.408,0,view
2014-12-06,37.776,-122.408,0,view
2015-02-22,37.776,-122.408,0,view
2015-02-17,37.776,-122.408,0,view
2014-12-27,37.776,-122.408,0,view
2015-01-29,37.776,-122.408,0,view
2015-02-22,37.776,-122.408,0,view
2015-01-17,37.776,-122.408,0,view
2015-01-01,37.776,-122.408,0,view
2014-12-30,37.776,-122.408,0,view
2015-02-13,37.776,-122.408,0,view
2015-01-02,37.776,-122.408,0,view
2014-12-21,37.776,-122.408,0,view
2015-02-08,37.776,-122.408,0,view
2014-12-26,37.776,-122.408,0,view
2014-12-23,37.776,-122.408,0,view
2015-02-21,37.7764,-122.426,0,view
2015-02-25,37.7764,-122.426,0,view
2015-02-22,37.7764,-122.426,0,view
2015-02-17,37.7764,-122.426,0,view
2015-02-04,37.7764,-122.426,0,view
2014-12-03,37.7764,-122.426,0,view
2015-02-17,37.7764,-122.426,0,view
2015-01-05,37.7764,-122.426,0,view
2015-02-14,37.7764,-122.426,0,view
2015-02-12,37.7764,-122.426,0,view
2015-03-01,37.7764,-122.426,0,view
2015-02-14,37.7764,-122.426,0,view
2014-12-10,37.7764,-122.426,0,view
2015-01-13,37.7764,-122.426,0,view
2015-02-01,37.7764,-122.426,0,view
2015-01-07,37.7764,-122.426,0,view
2015-02-10,37.7764,-122.426,0,view
2014-12-13,37.7764,-122.426,0,view
2014-12-10,37.7764,-122.426,0,view
2014-12-13,37.7764,-122.426,0,view
2015-01-31,37.7637,-122.466,0,view
2015-02-02,37.7637,-122.466,0,view
2015-02-22,37.7637,-122.466,0,view
2015-01-25,37.7637,-122.466,0,view
2015-01-24,37.7637,-122.466,0,view
2014-12-23,37.7637,-122.466,0,view
2014-12-27,37.7637,-122.466,0,view
2015-02-10,37.7637,-122.466,0,view
2015-01-05,37.7637,-122.466,0,view
2015-02-25,37.7555,-122.421,0,view
2015-01-24,37.7555,-122.421,0,view
2015-01-19,37.7555,-122.421,0,view
2015-02-02,37.7555,-122.421,0,view
2015-01-15,37.7555,-122.421,0,view
2015-01-05,37.7555,-122.421,0,view
2014-12-04,37.7555,-122.421,0,view
2015-02-23,37.7555,-122.421,0,view
2015-02-19,37.7555,-122.421,0,view
2015-01-12,37.7555,-122.421,0,view
2014-12-15,37.7555,-122.421,0,view
2015-02-17,37.7555,-122.421,0,view
2015-02-18,37.7555,-122.421,0,view
2015-01-19,37.7555,-122.421,0,view
2015-02-16,37.7555,-122.421,0,view
2015-01-10,37.7555,-122.421,0,view
2015-01-25,37.7555,-122.421,0,view
2015-01-07,37.7555,-122.421,0,view
2015-01-18,37.7555,-122.421,0,view
2015-01-07,37.7555,-122.421,0,view
2015-01-09,37.7555,-122.421,0,view
2015-02-07,37.7555,-122.421,0,view
2015-02-07,37.7555,-122.421,0,view
2014-12-09,37.7555,-122.421,0,view
2014-12-04,37.7555,-122.421,1,view
2015-01-01,37.7555,-122.421,0,view
2015-02-02,37.7619,-122.422,0,view
2015-02-27,37.797,-122.404,0,view
2015-02-25,37.797,-122.404,0,view
2015-02-09,37.797,-122.404,0,view
2014-12-19,37.797,-122.404,0,view
2015-02-28,37.797,-122.404,0,view
2014-12-09,37.797,-122.404,0,view
2014-12-03,37.797,-122.404,0,view
2014-12-11,37.797,-122.404,0,view
2015-01-31,37.797,-122.404,0,view
2015-01-26,37.797,-122.404,0,view
2014-12-07,37.797,-122.404,0,view
2015-01-03,37.797,-122.404,0,view
2015-02-17,37.797,-122.404,0,view
2015-02-11,37.797,-122.404,0,view
2015-01-15,37.797,-122.404,0,view
2015-02-06,37.797,-122.404,0,view
2015-02-09,37.797,-122.404,0,view
2015-02-01,37.797,-122.404,0,view
2014-12-11,37.797,-122.404,0,view
2015-02-15,37.797,-122.404,0,view
2014-12-29,37.797,-122.404,0,view
2014-12-20,37.797,-122.404,0,view
2015-02-28,37.7701,-122.446,0,view
2015-02-03,37.7701,-122.446,0,view
2015-01-30,37.7701,-122.446,0,view
2015-01-08,37.7701,-122.446,0,view
2015-01-17,37.7701,-122.446,0,view
2015-01-17,37.7701,-122.446,0,view
2014-12-18,37.7701,-122.446,0,view
2015-01-26,37.7701,-122.446,0,view
2015-02-27,37.7701,-122.446,0,view
2015-01-01,37.7701,-122.446,0,view
2015-02-02,37.7701,-122.446,0,view
2015-01-13,37.7701,-122.446,0,view
2014-12-14,37.7701,-122.446,0,view
2015-02-04,37.7701,-122.446,0,view
2015-01-11,37.7701,-122.446,0,view
2014-12-14,37.7701,-122.446,0,view
2015-01-11,37.7701,-122.446,0,view
2015-01-22,37.7701,-122.446,0,view
2014-12-30,37.7701,-122.446,0,view
2015-02-19,37.7929,-122.392,0,view
2015-02-18,37.7929,-122.392,0,view
2015-02-02,37.7929,-122.392,1,view
2015-01-13,37.7929,-122.392,1,view
2015-03-01,37.7929,-122.392,0,view
2014-12-19,37.7929,-122.392,0,view
2014-12-11,37.7929,-122.392,0,view
2014-12-05,37.7929,-122.392,0,view
2015-01-01,37.7929,-122.392,0,view
2015-01-05,37.7929,-122.392,0,view
2014-12-19,37.7929,-122.392,1,view
2015-01-05,37.7929,-122.392,0,view
2015-01-18,37.7929,-122.392,0,view
2015-01-26,37.7929,-122.392,0,view
2015-01-19,37.7929,-122.392,0,view
2015-01-17,37.7929,-122.392,1,view
2015-01-14,37.7929,-122.392,0,view
2015-02-14,37.7929,-122.392,0,view
2015-02-13,37.7929,-122.392,0,view
2014-12-13,37.7929,-122.392,0,view
2015-02-05,37.7929,-122.392,0,view
2014-12-14,37.7929,-122.392,0,view
2014-12-02,37.7929,-122.392,0,view
2015-01-29,37.7929,-122.392,0,view
2014-12-13,37.7912,-122.404,0,view
2014-12-30,37.7912,-122.404,0,view
2015-01-28,37.7912,-122.404,0,view
2015-01-23,37.7912,-122.404,0,view
2015-01-22,37.7912,-122.404,0,view
2015-01-05,37.7912,-122.404,0,view
2014-12-17,37.7912,-122.404,0,view
2015-01-26,37.7943,-122.421,0,view
2015-02-03,37.7943,-122.421,0,view
2015-01-26,37.7943,-122.421,0,view
2015-02-08,37.7943,-122.421,0,view
2015-01-07,37.7943,-122.421,0,view
2015-02-06,37.7943,-122.421,0,view
2015-02-19,37.7943,-122.421,0,view
2015-01-31,37.7943,-122.421,0,view
2015-01-25,37.7943,-122.421,0,view
2015-01-25,37.7943,-122.421,0,view
2015-01-03,37.7943,-122.421,0,view
2014-12-29,37.7469,-122.419,0,view
2015-01-11,37.7469,-122.419,0,view
2015-02-26,37.7469,-122.419,0,view
2015-02-20,37.7469,-122.419,0,view
2015-02-08,37.7469,-122.419,0,view
2014-12-11,37.7469,-122.419,0,view
2015-02-27,37.7469,-122.419,0,view
2014-12-16,37.7469,-122.419,0,view
2015-02-04,37.7469,-122.419,0,view
2014-12-05,37.7469,-122.419,0,view
2014-12-23,37.7469,-122.419,0,view
2014-12-11,37.7469,-122.419,0,view
2015-01-11,37.7469,-122.419,0,view
2014-12-22,37.7469,-122.419,0,view
2015-01-05,37.7771,-122.423,0,view
2015-02-16,37.7822,-122.41,0,view
2015-02-12,37.7822,-122.41,0,view
2015-01-21,37.7822,-122.41,0,view
2015-02-21,37.7822,-122.41,0,view
2015-01-02,37.7822,-122.41,0,view
2015-02-27,37.7822,-122.41,0,view
2015-01-22,37.7822,-122.41,0,view
2015-02-18,37.7822,-122.41,0,view
2015-02-11,37.7822,-122.41,0,view
2014-12-21,37.7822,-122.41,0,view
2014-12-19,37.7822,-122.41,0,view
2014-12-19,37.7822,-122.41,0,view
2015-01-07,37.7822,-122.41,0,view
2015-02-22,37.7822,-122.41,0,view
2015-01-09,37.7822,-122.41,0,view
2014-12-31,37.7822,-122.41,0,view
2014-12-31,37.7822,-122.41,0,view
2015-01-09,37.7822,-122.41,0,view
2015-01-02,37.7822,-122.41,0,view
2014-12-20,37.7822,-122.41,0,view
2015-02-22,37.7428,-122.487,0,view
2015-02-18,37.7428,-122.487,0,view
2015-02-07,37.7428,-122.487,0,view
2015-01-11,37.7428,-122.487,0,view
2014-12-18,37.7428,-122.487,0,view
2014-12-02,37.7428,-122.487,0,view
2015-02-04,37.7428,-122.487,0,view
2015-02-03,37.7428,-122.487,0,view
2015-02-01,37.7428,-122.487,0,view
2015-02-18,37.7428,-122.487,0,view
2015-02-14,37.7428,-122.487,0,view
2014-12-04,37.7428,-122.487,0,view
2015-01-23,37.7428,-122.487,0,view
2015-02-01,37.7428,-122.487,0,view
2015-01-31,37.7428,-122.487,0,view
2015-02-21,37.7428,-122.487,0,view
2015-01-25,37.7428,-122.487,0,view
2014-12-28,37.7428,-122.487,0,view
2015-01-19,37.7428,-122.487,0,view
2014-12-01,37.7428,-122.487,0,view
2015-01-17,37.7428,-122.487,0,view
2015-01-20,37.7428,-122.487,0,view
2014-12-15,37.7428,-122.487,0,view
2014-12-25,37.7428,-122.487,0,view
2015-01-25,37.7428,-122.487,0,view
2015-01-26,37.7428,-122.487,0,view
2015-01-06,37.7428,-122.487,1,view
2015-02-15,37.7428,-122.487,0,view
2015-01-04,37.7428,-122.487,0,view
2014-12-19,37.7428,-122.487,0,view
2014-12-23,37.7255,-122.434,0,view
2014-12-12,37.7255,-122.434,0,view
2014-12-14,37.7255,-122.434,0,view
2014-12-21,37.7255,-122.434,0,view
2015-02-28,37.7771,-122.423,0,view
2015-02-22,37.7771,-122.423,0,view
2015-02-21,37.7771,-122.423,0,view
2015-01-27,37.7771,-122.423,0,view
2015-02-17,37.7771,-122.423,0,view
2015-02-17,37.7771,-122.423,0,view
2015-01-24,37.7771,-122.423,0,view
2015-01-03,37.7771,-122.423,0,view
2015-02-22,37.7771,-122.423,0,view
2015-02-07,37.7771,-122.423,0,view
2015-02-28,37.7771,-122.423,0,view
2015-02-19,37.7771,-122.423,0,view
2015-01-04,37.7771,-122.423,0,view
2014-12-31,37.7771,-122.423,0,view
2014-12-19,37.7771,-122.423,0,view
2015-01-21,37.7771,-122.423,0,view
2015-01-18,37.7771,-122.423,0,view
2015-02-10,37.7771,-122.423,0,view
2014-12-02,37.7771,-122.423,0,view
2015-03-01,37.7871,-122.409,0,view
2015-02-23,37.7871,-122.409,0,view
2015-02-17,37.7871,-122.409,0,view
2015-02-08,37.7871,-122.409,0,view
2015-02-16,37.7871,-122.409,0,view
2015-02-26,37.7871,-122.409,0,view
2015-02-05,37.7871,-122.409,0,view
2015-01-05,37.7871,-122.409,0,view
2014-12-29,37.7871,-122.409,0,view
2014-12-29,37.7871,-122.409,0,view
2014-12-03,37.7871,-122.409,0,view
2014-12-28,37.7871,-122.409,0,view
2015-01-12,37.7871,-122.409,0,view
2014-12-28,37.7871,-122.409,0,view
2014-12-08,37.7871,-122.409,0,view
2015-01-23,37.7871,-122.409,0,view
2015-01-03,37.7871,-122.409,0,view
2015-01-03,37.7871,-122.409,0,view
2015-01-01,37.7871,-122.409,0,view
2014-12-20,37.7871,-122.409,0,view
2014-12-25,37.7871,-122.409,0,view
2014-12-17,37.7871,-122.409,0,view
2014-12-11,37.7871,-122.409,0,view
2014-12-13,37.7871,-122.409,0,view
2014-12-14,37.7871,-122.409,0,view
2015-01-25,37.7871,-122.409,0,view
2015-01-22,37.7871,-122.409,0,view
2015-01-14,37.7871,-122.409,0,view
2015-01-18,37.7871,-122.409,0,view
2014-12-22,37.7871,-122.409,0,view
2014-12-26,37.7871,-122.409,0,view
2014-12-22,37.7871,-122.409,0,view
2014-12-27,37.7871,-122.409,0,view
2014-12-21,37.7871,-122.409,0,view
2014-12-28,37.7871,-122.409,0,view
2014-12-02,37.7871,-122.409,0,view
2014-12-22,37.7871,-122.409,0,view
2014-12-10,37.7753,-122.403,0,view
2015-01-14,37.7753,-122.403,0,view
2015-01-09,37.7753,-122.403,0,view
2015-01-26,37.7719,-122.43,0,view
2015-02-20,37.7719,-122.43,0,view
2015-01-25,37.7719,-122.43,0,view
2015-01-02,37.7719,-122.43,0,view
2015-02-26,37.7719,-122.43,0,view
2014-12-04,37.7719,-122.43,0,view
2015-01-25,37.7719,-122.43,0,view
2015-02-07,37.7719,-122.43,0,view
2015-01-14,37.7719,-122.43,0,view
2015-02-13,37.7719,-122.43,0,view
2015-02-06,37.7719,-122.43,0,view
2015-01-05,37.7719,-122.43,0,view
2014-12-13,37.7719,-122.43,0,view
2014-12-06,37.7719,-122.43,0,view
2015-01-05,37.7719,-122.43,0,view
2015-02-18,37.7764,-122.425,0,view
2015-02-06,37.7764,-122.425,0,view
2015-02-01,37.7764,-122.425,0,view
2015-01-19,37.7764,-122.425,0,view
2015-01-03,37.7764,-122.425,0,view
2015-02-15,37.7764,-122.425,0,view
2015-01-08,37.7764,-122.425,0,view
2015-01-07,37.7764,-122.425,0,view
2015-02-20,37.7764,-122.425,0,view
2014-12-13,37.7764,-122.425,0,view
2014-12-28,37.7764,-122.425,0,view
2015-02-15,37.7764,-122.425,0,view
2014-12-25,37.7764,-122.425,0,view
2015-01-17,37.7764,-122.425,0,view
2015-01-08,37.7764,-122.425,0,view
2015-01-13,37.7764,-122.425,0,view
2015-01-17,37.7764,-122.425,0,view
2015-01-17,37.7764,-122.425,0,view
2015-01-10,37.7764,-122.425,0,view
2014-12-10,37.7764,-122.425,0,view
2015-01-04,37.7764,-122.425,0,view
2015-01-11,37.7764,-122.425,0,view
2014-12-20,37.7764,-122.425,0,view
2014-12-08,37.7764,-122.425,0,view
2015-01-04,37.7764,-122.425,0,view
2014-12-04,37.7786,-122.415,0,view
2015-02-16,37.7874,-122.41,0,view
2015-02-15,37.7874,-122.41,0,view
2015-01-31,37.7874,-122.41,0,view
2015-02-18,37.7874,-122.41,0,view
2015-01-01,37.7874,-122.41,0,view
2014-12-24,37.7874,-122.41,0,view
2015-02-15,37.7874,-122.41,0,view
2015-02-26,37.7874,-122.41,0,view
2014-12-15,37.7874,-122.41,0,view
2015-02-08,37.7874,-122.41,0,view
2015-01-31,37.7874,-122.41,0,view
2015-01-23,37.7874,-122.41,0,view
2015-01-19,37.7874,-122.41,0,view
2015-01-01,37.7874,-122.41,0,view
2014-12-29,37.7896,-122.4,0,view
2014-12-28,37.7874,-122.41,0,view
2015-01-03,37.7874,-122.41,0,view
2015-02-06,37.7874,-122.41,0,view
2015-02-08,37.7874,-122.41,0,view
2015-01-07,37.7874,-122.41,0,view
2015-02-01,37.7874,-122.41,0,view
2015-01-06,37.7874,-122.41,0,view
2015-01-17,37.7874,-122.41,0,view
2014-12-29,37.7874,-122.41,0,view
2014-12-04,37.7874,-122.41,0,view
2015-01-05,37.7874,-122.41,0,view
2015-01-25,37.7874,-122.41,0,view
2014-12-28,37.7874,-122.41,0,view
2014-12-29,37.7874,-122.41,0,view
2014-12-22,37.7874,-122.41,0,view
2015-01-11,37.7874,-122.41,0,view
2014-12-28,37.7874,-122.41,0,view
2014-12-28,37.7874,-122.41,0,view
2014-12-21,37.7874,-122.41,0,view
2014-12-24,37.7874,-122.41,0,view
2014-12-14,37.7874,-122.41,0,view
2014-12-02,37.7874,-122.41,0,view
2015-01-17,37.7874,-122.41,0,view
2014-12-30,37.7874,-122.41,0,view
2014-12-21,37.7874,-122.41,0,view
2014-12-19,37.7874,-122.41,0,view
2015-02-06,37.7826,-122.467,0,view
2015-02-17,37.7826,-122.467,0,view
2015-02-06,37.7826,-122.467,0,view
2015-01-10,37.7826,-122.467,0,view
2014-12-09,37.7826,-122.467,0,view
2015-02-16,37.7826,-122.467,0,view
2014-12-04,37.7826,-122.467,0,view
2014-12-21,37.7826,-122.467,0,view
2015-02-04,37.7826,-122.467,0,view
2015-02-08,37.7896,-122.4,0,view
2015-01-08,37.7896,-122.4,0,view
2014-12-23,37.7896,-122.4,0,view
2015-02-21,37.7896,-122.4,0,view
2014-12-23,37.7896,-122.4,0,view
2014-12-12,37.7896,-122.4,0,view
2014-12-14,37.7896,-122.4,0,view
2015-02-14,37.7896,-122.4,0,view
2015-02-02,37.7896,-122.4,0,view
2015-01-21,37.7896,-122.4,0,view
2015-01-19,37.7896,-122.4,0,view
2015-02-11,37.7896,-122.4,0,view
2014-12-22,37.7896,-122.4,0,view
2014-12-29,37.7896,-122.4,0,view
2015-02-23,37.7619,-122.422,0,view
2015-02-22,37.7619,-122.422,0,view
2015-01-24,37.7619,-122.422,0,view
2015-01-24,37.7619,-122.422,0,view
2015-01-11,37.7619,-122.422,0,view
2015-01-21,37.7619,-122.422,0,view
2015-01-12,37.7619,-122.422,0,view
2015-02-23,37.7619,-122.422,0,view
2015-01-20,37.7619,-122.422,0,view
2015-02-22,37.7619,-122.422,0,view
2014-12-25,37.7619,-122.422,0,view
2015-02-20,37.7619,-122.422,0,view
2015-02-15,37.7619,-122.422,0,view
2015-02-01,37.7619,-122.422,0,view
2015-02-07,37.7619,-122.422,0,view
2015-01-07,37.7619,-122.422,0,view
2014-12-18,37.7619,-122.422,0,view
2015-01-12,37.7619,-122.422,0,view
2015-01-11,37.7619,-122.422,0,view
2014-12-28,37.7619,-122.422,0,view
2014-12-13,37.7619,-122.422,0,view
2014-12-07,37.7619,-122.422,0,view
2015-01-17,37.7619,-122.422,0,view
2015-02-15,37.7619,-122.422,0,view
2015-02-28,37.7888,-122.409,0,view
2015-02-10,37.7875,-122.397,0,view
2015-02-27,37.7875,-122.397,0,view
2015-02-27,37.7875,-122.397,0,view
2015-02-19,37.7875,-122.397,0,view
2015-01-30,37.7875,-122.397,0,view
2015-01-26,37.7875,-122.397,0,view
2015-01-28,37.7888,-122.409,0,view
2015-01-16,37.7875,-122.397,0,view
2014-12-05,37.7875,-122.397,0,view
